areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-10-05,65_69,2886997.0,2630909.0,148.0,2669654.0,72.0,2630909.0,148.0,92.5,91.1,91.1
E92000001,England,nation,2021-10-05,70_74,2861653.0,2678055.0,140.0,2706536.0,66.0,2678055.0,140.0,94.6,93.6,93.6
E92000001,England,nation,2021-10-05,75_79,2062779.0,1951914.0,94.0,1971245.0,32.0,1951914.0,94.0,95.6,94.6,94.6
E92000001,England,nation,2021-10-05,80_84,1417462.0,1338812.0,279.0,1356024.0,34.0,1338812.0,279.0,95.7,94.5,94.5
E92000001,England,nation,2021-10-05,85_89,846853.0,797765.0,167.0,810137.0,19.0,797765.0,167.0,95.7,94.2,94.2
E92000001,England,nation,2021-10-05,90+,461842.0,426018.0,108.0,434214.0,18.0,426018.0,108.0,94.0,92.2,92.2
E92000001,England,nation,2021-10-04,12_15,2853951.0,6629.0,59.0,284568.0,17539.0,6629.0,59.0,10.0,0.2,0.2
E92000001,England,nation,2021-10-04,16_17,1362878.0,213496.0,1357.0,755972.0,2324.0,213496.0,1357.0,55.5,15.7,15.7
E92000001,England,nation,2021-10-04,18_24,5347222.0,2912380.0,7286.0,3527694.0,2188.0,2912380.0,7286.0,66.0,54.5,54.5
E92000001,England,nation,2021-10-04,25_29,4508951.0,2505240.0,4729.0,2898428.0,1671.0,2505240.0,4729.0,64.3,55.6,55.6
E92000001,England,nation,2021-10-04,30_34,4795390.0,2855931.0,3571.0,3199214.0,1396.0,2855931.0,3571.0,66.7,59.6,59.6
E92000001,England,nation,2021-10-04,35_39,4540923.0,2968569.0,2326.0,3228679.0,958.0,2968569.0,2326.0,71.1,65.4,65.4
E92000001,England,nation,2021-10-04,40_44,4146831.0,2987571.0,1214.0,3174847.0,574.0,2987571.0,1214.0,76.6,72.0,72.0
E92000001,England,nation,2021-10-04,45_49,4015713.0,3152852.0,828.0,3296319.0,387.0,3152852.0,828.0,82.1,78.5,78.5
E92000001,England,nation,2021-10-04,50_54,4235812.0,3550296.0,539.0,3665114.0,261.0,3550296.0,539.0,86.5,83.8,83.8
E92000001,England,nation,2021-10-04,55_59,4082028.0,3524361.0,333.0,3628240.0,163.0,3524361.0,333.0,88.9,86.3,86.3
E92000001,England,nation,2021-10-04,60_64,3451652.0,3051883.0,255.0,3128173.0,104.0,3051883.0,255.0,90.6,88.4,88.4
E92000001,England,nation,2021-10-04,65_69,2886997.0,2630761.0,126.0,2669582.0,70.0,2630761.0,126.0,92.5,91.1,91.1
E92000001,England,nation,2021-10-04,70_74,2861653.0,2677915.0,81.0,2706470.0,44.0,2677915.0,81.0,94.6,93.6,93.6
E92000001,England,nation,2021-10-04,75_79,2062779.0,1951820.0,80.0,1971213.0,30.0,1951820.0,80.0,95.6,94.6,94.6
E92000001,England,nation,2021-10-04,80_84,1417462.0,1338533.0,247.0,1355990.0,26.0,1338533.0,247.0,95.7,94.4,94.4
E92000001,England,nation,2021-10-04,85_89,846853.0,797598.0,146.0,810118.0,11.0,797598.0,146.0,95.7,94.2,94.2
E92000001,England,nation,2021-10-04,90+,461842.0,425910.0,75.0,434196.0,9.0,425910.0,75.0,94.0,92.2,92.2
E92000001,England,nation,2021-10-03,12_15,2853951.0,6570.0,74.0,267029.0,1833.0,6570.0,74.0,9.4,0.2,0.2
E92000001,England,nation,2021-10-03,16_17,1362878.0,212139.0,1390.0,753648.0,2410.0,212139.0,1390.0,55.3,15.6,15.6
E92000001,England,nation,2021-10-03,18_24,5347222.0,2905094.0,5505.0,3525506.0,1546.0,2905094.0,5505.0,65.9,54.3,54.3
E92000001,England,nation,2021-10-03,25_29,4508951.0,2500511.0,3428.0,2896757.0,1101.0,2500511.0,3428.0,64.2,55.5,55.5
E92000001,England,nation,2021-10-03,30_34,4795390.0,2852360.0,2528.0,3197818.0,968.0,2852360.0,2528.0,66.7,59.5,59.5
E92000001,England,nation,2021-10-03,35_39,4540923.0,2966243.0,1671.0,3227721.0,588.0,2966243.0,1671.0,71.1,65.3,65.3
E92000001,England,nation,2021-10-03,40_44,4146831.0,2986357.0,909.0,3174273.0,358.0,2986357.0,909.0,76.5,72.0,72.0
E92000001,England,nation,2021-10-03,45_49,4015713.0,3152024.0,627.0,3295932.0,241.0,3152024.0,627.0,82.1,78.5,78.5
E92000001,England,nation,2021-10-03,50_54,4235812.0,3549757.0,390.0,3664853.0,158.0,3549757.0,390.0,86.5,83.8,83.8
E92000001,England,nation,2021-10-03,55_59,4082028.0,3524028.0,233.0,3628077.0,107.0,3524028.0,233.0,88.9,86.3,86.3
E92000001,England,nation,2021-10-03,60_64,3451652.0,3051628.0,156.0,3128069.0,56.0,3051628.0,156.0,90.6,88.4,88.4
E92000001,England,nation,2021-10-03,65_69,2886997.0,2630635.0,82.0,2669512.0,33.0,2630635.0,82.0,92.5,91.1,91.1
E92000001,England,nation,2021-10-03,70_74,2861653.0,2677834.0,52.0,2706426.0,28.0,2677834.0,52.0,94.6,93.6,93.6
E92000001,England,nation,2021-10-03,75_79,2062779.0,1951740.0,37.0,1971183.0,20.0,1951740.0,37.0,95.6,94.6,94.6
E92000001,England,nation,2021-10-03,80_84,1417462.0,1338286.0,138.0,1355964.0,22.0,1338286.0,138.0,95.7,94.4,94.4
E92000001,England,nation,2021-10-03,85_89,846853.0,797452.0,104.0,810107.0,4.0,797452.0,104.0,95.7,94.2,94.2
E92000001,England,nation,2021-10-03,90+,461842.0,425835.0,47.0,434187.0,7.0,425835.0,47.0,94.0,92.2,92.2
E92000001,England,nation,2021-10-02,12_15,2853951.0,6496.0,214.0,265196.0,3436.0,6496.0,214.0,9.3,0.2,0.2
E92000001,England,nation,2021-10-02,16_17,1362878.0,210749.0,2567.0,751238.0,3832.0,210749.0,2567.0,55.1,15.5,15.5
E92000001,England,nation,2021-10-02,18_24,5347222.0,2899589.0,9731.0,3523960.0,2472.0,2899589.0,9731.0,65.9,54.2,54.2
E92000001,England,nation,2021-10-02,25_29,4508951.0,2497083.0,5920.0,2895656.0,1973.0,2497083.0,5920.0,64.2,55.4,55.4
E92000001,England,nation,2021-10-02,30_34,4795390.0,2849832.0,4377.0,3196850.0,1573.0,2849832.0,4377.0,66.7,59.4,59.4
E92000001,England,nation,2021-10-02,35_39,4540923.0,2964572.0,3054.0,3227133.0,1050.0,2964572.0,3054.0,71.1,65.3,65.3
E92000001,England,nation,2021-10-02,40_44,4146831.0,2985448.0,1612.0,3173915.0,664.0,2985448.0,1612.0,76.5,72.0,72.0
E92000001,England,nation,2021-10-02,45_49,4015713.0,3151397.0,1210.0,3295691.0,459.0,3151397.0,1210.0,82.1,78.5,78.5
E92000001,England,nation,2021-10-02,50_54,4235812.0,3549367.0,682.0,3664695.0,311.0,3549367.0,682.0,86.5,83.8,83.8
E92000001,England,nation,2021-10-02,55_59,4082028.0,3523795.0,512.0,3627970.0,217.0,3523795.0,512.0,88.9,86.3,86.3
E92000001,England,nation,2021-10-02,60_64,3451652.0,3051472.0,333.0,3128013.0,143.0,3051472.0,333.0,90.6,88.4,88.4
E92000001,England,nation,2021-10-02,65_69,2886997.0,2630553.0,208.0,2669479.0,96.0,2630553.0,208.0,92.5,91.1,91.1
E92000001,England,nation,2021-10-02,70_74,2861653.0,2677782.0,106.0,2706398.0,57.0,2677782.0,106.0,94.6,93.6,93.6
E92000001,England,nation,2021-10-02,75_79,2062779.0,1951703.0,125.0,1971163.0,48.0,1951703.0,125.0,95.6,94.6,94.6
E92000001,England,nation,2021-10-02,80_84,1417462.0,1338148.0,510.0,1355942.0,29.0,1338148.0,510.0,95.7,94.4,94.4
E92000001,England,nation,2021-10-02,85_89,846853.0,797348.0,329.0,810103.0,24.0,797348.0,329.0,95.7,94.2,94.2
E92000001,England,nation,2021-10-02,90+,461842.0,425788.0,129.0,434180.0,7.0,425788.0,129.0,94.0,92.2,92.2
E92000001,England,nation,2021-10-01,12_15,2853951.0,6282.0,63.0,261760.0,13774.0,6282.0,63.0,9.2,0.2,0.2
E92000001,England,nation,2021-10-01,16_17,1362878.0,208182.0,1607.0,747406.0,2925.0,208182.0,1607.0,54.8,15.3,15.3
E92000001,England,nation,2021-10-01,18_24,5347222.0,2889858.0,8675.0,3521488.0,2717.0,2889858.0,8675.0,65.9,54.0,54.0
E92000001,England,nation,2021-10-01,25_29,4508951.0,2491163.0,5472.0,2893683.0,1742.0,2491163.0,5472.0,64.2,55.2,55.2
E92000001,England,nation,2021-10-01,30_34,4795390.0,2845455.0,4254.0,3195277.0,1684.0,2845455.0,4254.0,66.6,59.3,59.3
E92000001,England,nation,2021-10-01,35_39,4540923.0,2961518.0,2921.0,3226083.0,1141.0,2961518.0,2921.0,71.0,65.2,65.2
E92000001,England,nation,2021-10-01,40_44,4146831.0,2983836.0,1501.0,3173251.0,701.0,2983836.0,1501.0,76.5,72.0,72.0
E92000001,England,nation,2021-10-01,45_49,4015713.0,3150187.0,980.0,3295232.0,494.0,3150187.0,980.0,82.1,78.4,78.4
E92000001,England,nation,2021-10-01,50_54,4235812.0,3548685.0,629.0,3664384.0,352.0,3548685.0,629.0,86.5,83.8,83.8
E92000001,England,nation,2021-10-01,55_59,4082028.0,3523283.0,459.0,3627753.0,224.0,3523283.0,459.0,88.9,86.3,86.3
E92000001,England,nation,2021-10-01,60_64,3451652.0,3051139.0,309.0,3127870.0,127.0,3051139.0,309.0,90.6,88.4,88.4
E92000001,England,nation,2021-10-01,65_69,2886997.0,2630345.0,151.0,2669383.0,92.0,2630345.0,151.0,92.5,91.1,91.1
E92000001,England,nation,2021-10-01,70_74,2861653.0,2677676.0,121.0,2706341.0,61.0,2677676.0,121.0,94.6,93.6,93.6
E92000001,England,nation,2021-10-01,75_79,2062779.0,1951578.0,126.0,1971115.0,51.0,1951578.0,126.0,95.6,94.6,94.6
E92000001,England,nation,2021-10-01,80_84,1417462.0,1337638.0,332.0,1355913.0,30.0,1337638.0,332.0,95.7,94.4,94.4
E92000001,England,nation,2021-10-01,85_89,846853.0,797019.0,201.0,810079.0,20.0,797019.0,201.0,95.7,94.1,94.1
E92000001,England,nation,2021-10-01,90+,461842.0,425659.0,109.0,434173.0,11.0,425659.0,109.0,94.0,92.2,92.2
E92000001,England,nation,2021-09-30,12_15,2853951.0,6219.0,79.0,247986.0,15921.0,6219.0,79.0,8.7,0.2,0.2
E92000001,England,nation,2021-09-30,16_17,1362878.0,206575.0,1551.0,744481.0,2803.0,206575.0,1551.0,54.6,15.2,15.2
E92000001,England,nation,2021-09-30,18_24,5347222.0,2881183.0,9790.0,3518771.0,2603.0,2881183.0,9790.0,65.8,53.9,53.9
E92000001,England,nation,2021-09-30,25_29,4508951.0,2485691.0,5628.0,2891941.0,1803.0,2485691.0,5628.0,64.1,55.1,55.1
E92000001,England,nation,2021-09-30,30_34,4795390.0,2841201.0,4160.0,3193593.0,1529.0,2841201.0,4160.0,66.6,59.2,59.2
E92000001,England,nation,2021-09-30,35_39,4540923.0,2958597.0,2935.0,3224942.0,1088.0,2958597.0,2935.0,71.0,65.2,65.2
E92000001,England,nation,2021-09-30,40_44,4146831.0,2982335.0,1675.0,3172550.0,695.0,2982335.0,1675.0,76.5,71.9,71.9
E92000001,England,nation,2021-09-30,45_49,4015713.0,3149207.0,1222.0,3294738.0,480.0,3149207.0,1222.0,82.0,78.4,78.4
E92000001,England,nation,2021-09-30,50_54,4235812.0,3548056.0,761.0,3664032.0,299.0,3548056.0,761.0,86.5,83.8,83.8
E92000001,England,nation,2021-09-30,55_59,4082028.0,3522824.0,613.0,3627529.0,242.0,3522824.0,613.0,88.9,86.3,86.3
E92000001,England,nation,2021-09-30,60_64,3451652.0,3050830.0,347.0,3127743.0,138.0,3050830.0,347.0,90.6,88.4,88.4
E92000001,England,nation,2021-09-30,65_69,2886997.0,2630194.0,200.0,2669291.0,93.0,2630194.0,200.0,92.5,91.1,91.1
E92000001,England,nation,2021-09-30,70_74,2861653.0,2677555.0,160.0,2706280.0,84.0,2677555.0,160.0,94.6,93.6,93.6
E92000001,England,nation,2021-09-30,75_79,2062779.0,1951452.0,132.0,1971064.0,54.0,1951452.0,132.0,95.6,94.6,94.6
E92000001,England,nation,2021-09-30,80_84,1417462.0,1337306.0,464.0,1355883.0,26.0,1337306.0,464.0,95.7,94.3,94.3
E92000001,England,nation,2021-09-30,85_89,846853.0,796818.0,285.0,810059.0,21.0,796818.0,285.0,95.7,94.1,94.1
E92000001,England,nation,2021-09-30,90+,461842.0,425550.0,149.0,434162.0,8.0,425550.0,149.0,94.0,92.1,92.1
E92000001,England,nation,2021-09-29,12_15,2853951.0,6140.0,101.0,232065.0,15126.0,6140.0,101.0,8.1,0.2,0.2
E92000001,England,nation,2021-09-29,16_17,1362878.0,205024.0,1663.0,741678.0,2731.0,205024.0,1663.0,54.4,15.0,15.0
E92000001,England,nation,2021-09-29,18_24,5347222.0,2871393.0,10069.0,3516168.0,2937.0,2871393.0,10069.0,65.8,53.7,53.7
E92000001,England,nation,2021-09-29,25_29,4508951.0,2480063.0,5758.0,2890138.0,1910.0,2480063.0,5758.0,64.1,55.0,55.0
E92000001,England,nation,2021-09-29,30_34,4795390.0,2837041.0,4094.0,3192064.0,1493.0,2837041.0,4094.0,66.6,59.2,59.2
E92000001,England,nation,2021-09-29,35_39,4540923.0,2955662.0,2838.0,3223854.0,1092.0,2955662.0,2838.0,71.0,65.1,65.1
E92000001,England,nation,2021-09-29,40_44,4146831.0,2980660.0,1733.0,3171855.0,599.0,2980660.0,1733.0,76.5,71.9,71.9
E92000001,England,nation,2021-09-29,45_49,4015713.0,3147985.0,1138.0,3294258.0,487.0,3147985.0,1138.0,82.0,78.4,78.4
E92000001,England,nation,2021-09-29,50_54,4235812.0,3547295.0,663.0,3663733.0,289.0,3547295.0,663.0,86.5,83.7,83.7
E92000001,England,nation,2021-09-29,55_59,4082028.0,3522211.0,506.0,3627287.0,203.0,3522211.0,506.0,88.9,86.3,86.3
E92000001,England,nation,2021-09-29,60_64,3451652.0,3050483.0,344.0,3127605.0,133.0,3050483.0,344.0,90.6,88.4,88.4
E92000001,England,nation,2021-09-29,65_69,2886997.0,2629994.0,192.0,2669198.0,86.0,2629994.0,192.0,92.5,91.1,91.1
E92000001,England,nation,2021-09-29,70_74,2861653.0,2677395.0,160.0,2706196.0,47.0,2677395.0,160.0,94.6,93.6,93.6
E92000001,England,nation,2021-09-29,75_79,2062779.0,1951320.0,126.0,1971010.0,39.0,1951320.0,126.0,95.6,94.6,94.6
E92000001,England,nation,2021-09-29,80_84,1417462.0,1336842.0,350.0,1355857.0,34.0,1336842.0,350.0,95.7,94.3,94.3
E92000001,England,nation,2021-09-29,85_89,846853.0,796533.0,226.0,810038.0,19.0,796533.0,226.0,95.7,94.1,94.1
E92000001,England,nation,2021-09-29,90+,461842.0,425401.0,139.0,434154.0,13.0,425401.0,139.0,94.0,92.1,92.1
E92000001,England,nation,2021-09-28,12_15,2853951.0,6039.0,56.0,216939.0,16055.0,6039.0,56.0,7.6,0.2,0.2
E92000001,England,nation,2021-09-28,16_17,1362878.0,203361.0,1417.0,738947.0,2284.0,203361.0,1417.0,54.2,14.9,14.9
E92000001,England,nation,2021-09-28,18_24,5347222.0,2861324.0,9801.0,3513231.0,2619.0,2861324.0,9801.0,65.7,53.5,53.5
E92000001,England,nation,2021-09-28,25_29,4508951.0,2474305.0,5621.0,2888228.0,1750.0,2474305.0,5621.0,64.1,54.9,54.9
E92000001,England,nation,2021-09-28,30_34,4795390.0,2832947.0,4065.0,3190571.0,1506.0,2832947.0,4065.0,66.5,59.1,59.1
E92000001,England,nation,2021-09-28,35_39,4540923.0,2952824.0,2866.0,3222762.0,1024.0,2952824.0,2866.0,71.0,65.0,65.0
E92000001,England,nation,2021-09-28,40_44,4146831.0,2978927.0,1562.0,3171256.0,636.0,2978927.0,1562.0,76.5,71.8,71.8
E92000001,England,nation,2021-09-28,45_49,4015713.0,3146847.0,1090.0,3293771.0,459.0,3146847.0,1090.0,82.0,78.4,78.4
E92000001,England,nation,2021-09-28,50_54,4235812.0,3546632.0,673.0,3663444.0,321.0,3546632.0,673.0,86.5,83.7,83.7
E92000001,England,nation,2021-09-28,55_59,4082028.0,3521705.0,469.0,3627084.0,197.0,3521705.0,469.0,88.9,86.3,86.3
E92000001,England,nation,2021-09-28,60_64,3451652.0,3050139.0,342.0,3127472.0,138.0,3050139.0,342.0,90.6,88.4,88.4
E92000001,England,nation,2021-09-28,65_69,2886997.0,2629802.0,210.0,2669112.0,89.0,2629802.0,210.0,92.5,91.1,91.1
E92000001,England,nation,2021-09-28,70_74,2861653.0,2677235.0,145.0,2706149.0,59.0,2677235.0,145.0,94.6,93.6,93.6
E92000001,England,nation,2021-09-28,75_79,2062779.0,1951194.0,120.0,1970971.0,27.0,1951194.0,120.0,95.5,94.6,94.6
E92000001,England,nation,2021-09-28,80_84,1417462.0,1336492.0,407.0,1355823.0,24.0,1336492.0,407.0,95.7,94.3,94.3
E92000001,England,nation,2021-09-28,85_89,846853.0,796307.0,297.0,810019.0,14.0,796307.0,297.0,95.7,94.0,94.0
E92000001,England,nation,2021-09-28,90+,461842.0,425262.0,158.0,434141.0,3.0,425262.0,158.0,94.0,92.1,92.1
E92000001,England,nation,2021-09-27,12_15,2853951.0,5983.0,34.0,200884.0,11666.0,5983.0,34.0,7.0,0.2,0.2
E92000001,England,nation,2021-09-27,16_17,1362878.0,201944.0,1208.0,736663.0,1657.0,201944.0,1208.0,54.1,14.8,14.8
E92000001,England,nation,2021-09-27,18_24,5347222.0,2851523.0,9877.0,3510612.0,2441.0,2851523.0,9877.0,65.7,53.3,53.3
E92000001,England,nation,2021-09-27,25_29,4508951.0,2468684.0,5653.0,2886478.0,1622.0,2468684.0,5653.0,64.0,54.8,54.8
E92000001,England,nation,2021-09-27,30_34,4795390.0,2828882.0,3976.0,3189065.0,1363.0,2828882.0,3976.0,66.5,59.0,59.0
E92000001,England,nation,2021-09-27,35_39,4540923.0,2949958.0,2640.0,3221738.0,941.0,2949958.0,2640.0,70.9,65.0,65.0
E92000001,England,nation,2021-09-27,40_44,4146831.0,2977365.0,1420.0,3170620.0,576.0,2977365.0,1420.0,76.5,71.8,71.8
E92000001,England,nation,2021-09-27,45_49,4015713.0,3145757.0,1006.0,3293312.0,364.0,3145757.0,1006.0,82.0,78.3,78.3
E92000001,England,nation,2021-09-27,50_54,4235812.0,3545959.0,606.0,3663123.0,264.0,3545959.0,606.0,86.5,83.7,83.7
E92000001,England,nation,2021-09-27,55_59,4082028.0,3521236.0,460.0,3626887.0,190.0,3521236.0,460.0,88.9,86.3,86.3
E92000001,England,nation,2021-09-27,60_64,3451652.0,3049797.0,266.0,3127334.0,105.0,3049797.0,266.0,90.6,88.4,88.4
E92000001,England,nation,2021-09-27,65_69,2886997.0,2629592.0,132.0,2669023.0,67.0,2629592.0,132.0,92.4,91.1,91.1
E92000001,England,nation,2021-09-27,70_74,2861653.0,2677090.0,106.0,2706090.0,36.0,2677090.0,106.0,94.6,93.6,93.6
E92000001,England,nation,2021-09-27,75_79,2062779.0,1951074.0,79.0,1970944.0,35.0,1951074.0,79.0,95.5,94.6,94.6
E92000001,England,nation,2021-09-27,80_84,1417462.0,1336085.0,313.0,1355799.0,14.0,1336085.0,313.0,95.6,94.3,94.3
E92000001,England,nation,2021-09-27,85_89,846853.0,796010.0,183.0,810005.0,9.0,796010.0,183.0,95.6,94.0,94.0
E92000001,England,nation,2021-09-27,90+,461842.0,425104.0,107.0,434138.0,5.0,425104.0,107.0,94.0,92.0,92.0
E92000001,England,nation,2021-09-26,12_15,2853951.0,5949.0,49.0,189218.0,980.0,5949.0,49.0,6.6,0.2,0.2
E92000001,England,nation,2021-09-26,16_17,1362878.0,200736.0,1323.0,735006.0,1633.0,200736.0,1323.0,53.9,14.7,14.7
E92000001,England,nation,2021-09-26,18_24,5347222.0,2841646.0,7593.0,3508171.0,1599.0,2841646.0,7593.0,65.6,53.1,53.1
E92000001,England,nation,2021-09-26,25_29,4508951.0,2463031.0,4312.0,2884856.0,1209.0,2463031.0,4312.0,64.0,54.6,54.6
E92000001,England,nation,2021-09-26,30_34,4795390.0,2824906.0,3065.0,3187702.0,988.0,2824906.0,3065.0,66.5,58.9,58.9
E92000001,England,nation,2021-09-26,35_39,4540923.0,2947318.0,2074.0,3220797.0,641.0,2947318.0,2074.0,70.9,64.9,64.9
E92000001,England,nation,2021-09-26,40_44,4146831.0,2975945.0,1117.0,3170044.0,406.0,2975945.0,1117.0,76.4,71.8,71.8
E92000001,England,nation,2021-09-26,45_49,4015713.0,3144751.0,779.0,3292948.0,269.0,3144751.0,779.0,82.0,78.3,78.3
E92000001,England,nation,2021-09-26,50_54,4235812.0,3545353.0,443.0,3662859.0,181.0,3545353.0,443.0,86.5,83.7,83.7
E92000001,England,nation,2021-09-26,55_59,4082028.0,3520776.0,325.0,3626697.0,123.0,3520776.0,325.0,88.8,86.3,86.3
E92000001,England,nation,2021-09-26,60_64,3451652.0,3049531.0,185.0,3127229.0,54.0,3049531.0,185.0,90.6,88.3,88.3
E92000001,England,nation,2021-09-26,65_69,2886997.0,2629460.0,97.0,2668956.0,39.0,2629460.0,97.0,92.4,91.1,91.1
E92000001,England,nation,2021-09-26,70_74,2861653.0,2676984.0,62.0,2706054.0,23.0,2676984.0,62.0,94.6,93.5,93.5
E92000001,England,nation,2021-09-26,75_79,2062779.0,1950995.0,50.0,1970909.0,19.0,1950995.0,50.0,95.5,94.6,94.6
E92000001,England,nation,2021-09-26,80_84,1417462.0,1335772.0,141.0,1355785.0,5.0,1335772.0,141.0,95.6,94.2,94.2
E92000001,England,nation,2021-09-26,85_89,846853.0,795827.0,78.0,809996.0,2.0,795827.0,78.0,95.6,94.0,94.0
E92000001,England,nation,2021-09-26,90+,461842.0,424997.0,33.0,434133.0,2.0,424997.0,33.0,94.0,92.0,92.0
E92000001,England,nation,2021-09-25,12_15,2853951.0,5900.0,157.0,188238.0,2439.0,5900.0,157.0,6.6,0.2,0.2
E92000001,England,nation,2021-09-25,16_17,1362878.0,199413.0,2915.0,733373.0,2848.0,199413.0,2915.0,53.8,14.6,14.6
E92000001,England,nation,2021-09-25,18_24,5347222.0,2834053.0,15068.0,3506572.0,2851.0,2834053.0,15068.0,65.6,53.0,53.0
E92000001,England,nation,2021-09-25,25_29,4508951.0,2458719.0,8647.0,2883647.0,2236.0,2458719.0,8647.0,64.0,54.5,54.5
E92000001,England,nation,2021-09-25,30_34,4795390.0,2821841.0,6089.0,3186714.0,1863.0,2821841.0,6089.0,66.5,58.8,58.8
E92000001,England,nation,2021-09-25,35_39,4540923.0,2945244.0,4240.0,3220156.0,1310.0,2945244.0,4240.0,70.9,64.9,64.9
E92000001,England,nation,2021-09-25,40_44,4146831.0,2974828.0,2302.0,3169638.0,801.0,2974828.0,2302.0,76.4,71.7,71.7
E92000001,England,nation,2021-09-25,45_49,4015713.0,3143972.0,1653.0,3292679.0,571.0,3143972.0,1653.0,82.0,78.3,78.3
E92000001,England,nation,2021-09-25,50_54,4235812.0,3544910.0,1018.0,3662678.0,353.0,3544910.0,1018.0,86.5,83.7,83.7
E92000001,England,nation,2021-09-25,55_59,4082028.0,3520451.0,744.0,3626574.0,238.0,3520451.0,744.0,88.8,86.2,86.2
E92000001,England,nation,2021-09-25,60_64,3451652.0,3049346.0,418.0,3127175.0,144.0,3049346.0,418.0,90.6,88.3,88.3
E92000001,England,nation,2021-09-25,65_69,2886997.0,2629363.0,218.0,2668917.0,97.0,2629363.0,218.0,92.4,91.1,91.1
E92000001,England,nation,2021-09-25,70_74,2861653.0,2676922.0,142.0,2706031.0,63.0,2676922.0,142.0,94.6,93.5,93.5
E92000001,England,nation,2021-09-25,75_79,2062779.0,1950945.0,131.0,1970890.0,33.0,1950945.0,131.0,95.5,94.6,94.6
E92000001,England,nation,2021-09-25,80_84,1417462.0,1335631.0,381.0,1355780.0,25.0,1335631.0,381.0,95.6,94.2,94.2
E92000001,England,nation,2021-09-25,85_89,846853.0,795749.0,245.0,809994.0,7.0,795749.0,245.0,95.6,94.0,94.0
E92000001,England,nation,2021-09-25,90+,461842.0,424964.0,102.0,434131.0,5.0,424964.0,102.0,94.0,92.0,92.0
E92000001,England,nation,2021-09-24,12_15,2853951.0,5743.0,85.0,185799.0,7993.0,5743.0,85.0,6.5,0.2,0.2
E92000001,England,nation,2021-09-24,16_17,1362878.0,196498.0,1768.0,730525.0,2487.0,196498.0,1768.0,53.6,14.4,14.4
E92000001,England,nation,2021-09-24,18_24,5347222.0,2818985.0,13728.0,3503721.0,3001.0,2818985.0,13728.0,65.5,52.7,52.7
E92000001,England,nation,2021-09-24,25_29,4508951.0,2450072.0,7840.0,2881411.0,2133.0,2450072.0,7840.0,63.9,54.3,54.3
E92000001,England,nation,2021-09-24,30_34,4795390.0,2815752.0,5762.0,3184851.0,1872.0,2815752.0,5762.0,66.4,58.7,58.7
E92000001,England,nation,2021-09-24,35_39,4540923.0,2941004.0,3996.0,3218846.0,1346.0,2941004.0,3996.0,70.9,64.8,64.8
E92000001,England,nation,2021-09-24,40_44,4146831.0,2972526.0,2075.0,3168837.0,800.0,2972526.0,2075.0,76.4,71.7,71.7
E92000001,England,nation,2021-09-24,45_49,4015713.0,3142319.0,1318.0,3292108.0,560.0,3142319.0,1318.0,82.0,78.3,78.3
E92000001,England,nation,2021-09-24,50_54,4235812.0,3543892.0,886.0,3662325.0,386.0,3543892.0,886.0,86.5,83.7,83.7
E92000001,England,nation,2021-09-24,55_59,4082028.0,3519707.0,604.0,3626336.0,229.0,3519707.0,604.0,88.8,86.2,86.2
E92000001,England,nation,2021-09-24,60_64,3451652.0,3048928.0,337.0,3127031.0,157.0,3048928.0,337.0,90.6,88.3,88.3
E92000001,England,nation,2021-09-24,65_69,2886997.0,2629145.0,213.0,2668820.0,84.0,2629145.0,213.0,92.4,91.1,91.1
E92000001,England,nation,2021-09-24,70_74,2861653.0,2676780.0,130.0,2705968.0,71.0,2676780.0,130.0,94.6,93.5,93.5
E92000001,England,nation,2021-09-24,75_79,2062779.0,1950814.0,99.0,1970857.0,46.0,1950814.0,99.0,95.5,94.6,94.6
E92000001,England,nation,2021-09-24,80_84,1417462.0,1335250.0,265.0,1355755.0,29.0,1335250.0,265.0,95.6,94.2,94.2
E92000001,England,nation,2021-09-24,85_89,846853.0,795504.0,150.0,809987.0,21.0,795504.0,150.0,95.6,93.9,93.9
E92000001,England,nation,2021-09-24,90+,461842.0,424862.0,76.0,434126.0,9.0,424862.0,76.0,94.0,92.0,92.0
