date,value,Series,Order,Source
2015-03-25,1.0,Within 15 days,1,
2015-04-01,1.0,Within 15 days,1,
2015-04-08,1.0,Within 15 days,1,
2015-04-15,450.0,Within 15 days,1,
2015-04-22,450.0,Within 15 days,1,
2015-04-29,450.0,Within 15 days,1,
2015-05-06,1448.0,Within 15 days,1,
2015-05-13,1448.0,Within 15 days,1,
2015-05-20,0.0,Within 15 days,1,
2015-05-27,0.0,Within 15 days,1,
2015-06-03,0.0,Within 15 days,1,
2015-06-10,0.0,Within 15 days,1,
2015-06-17,1.0,Within 15 days,1,
2015-06-24,1.0,Within 15 days,1,
2015-07-01,0.0,Within 15 days,1,
2015-07-08,0.0,Within 15 days,1,
2015-07-15,0.0,Within 15 days,1,
2015-07-22,1.0,Within 15 days,1,
2015-07-29,1.0,Within 15 days,1,
2015-08-05,1287.0,Within 15 days,1,
2015-08-12,1287.0,Within 15 days,1,
2015-08-19,0.0,Within 15 days,1,
2015-08-26,0.0,Within 15 days,1,
2015-09-02,0.0,Within 15 days,1,
2015-09-09,0.0,Within 15 days,1,
2015-09-16,1.0,Within 15 days,1,
2015-09-23,1.0,Within 15 days,1,
2015-09-30,0.0,Within 15 days,1,
2015-10-07,0.0,Within 15 days,1,
2015-10-14,0.0,Within 15 days,1,
2015-10-21,0.0,Within 15 days,1,
2015-10-28,0.0,Within 15 days,1,
2015-11-04,326.0,Within 15 days,1,
2015-11-11,326.0,Within 15 days,1,
2015-11-18,0.0,Within 15 days,1,
2015-11-25,0.0,Within 15 days,1,
2015-12-02,0.0,Within 15 days,1,
2015-12-09,0.0,Within 15 days,1,
2015-12-16,0.0,Within 15 days,1,
2015-12-23,0.0,Within 15 days,1,
2015-12-30,0.0,Within 15 days,1,
2016-01-06,0.0,Within 15 days,1,
2016-01-13,0.0,Within 15 days,1,
2016-01-20,1911.0,Within 15 days,1,
2016-01-27,1911.0,Within 15 days,1,
2016-02-03,4868.0,Within 15 days,1,
2016-02-10,4868.0,Within 15 days,1,
2016-02-17,31839.0,Within 15 days,1,
2016-02-24,31839.0,Within 15 days,1,
2016-03-02,0.0,Within 15 days,1,
2016-03-09,0.0,Within 15 days,1,
2016-03-16,23587.0,Within 15 days,1,
2016-03-23,23587.0,Within 15 days,1,
2016-03-30,23587.0,Within 15 days,1,
2016-04-06,394.0,Within 15 days,1,
2016-04-13,394.0,Within 15 days,1,
2016-04-20,27371.0,Within 15 days,1,
2016-04-27,27371.0,Within 15 days,1,
2016-05-04,14021.0,Within 15 days,1,
2016-05-11,14021.0,Within 15 days,1,
2016-05-18,25248.0,Within 15 days,1,
2016-05-25,25248.0,Within 15 days,1,
2016-06-01,0.0,Within 15 days,1,
2016-06-08,0.0,Within 15 days,1,
2016-06-15,13567.0,Within 15 days,1,
2016-06-22,13567.0,Within 15 days,1,
2016-06-29,13567.0,Within 15 days,1,
2016-07-06,3644.0,Within 15 days,1,
2016-07-13,3647.0,Within 15 days,1,
2016-07-20,7193.0,Within 15 days,1,
2016-07-27,7193.0,Within 15 days,1,
2016-08-03,6351.0,Within 15 days,1,
2016-08-10,6351.0,Within 15 days,1,
2016-08-17,6976.0,Within 15 days,1,
2016-08-24,6976.0,Within 15 days,1,
2016-08-31,0.0,Within 15 days,1,
2016-09-07,0.0,Within 15 days,1,
2016-09-14,0.0,Within 15 days,1,
2016-09-21,6827.0,Within 15 days,1,
2016-09-28,6827.0,Within 15 days,1,
2016-10-05,0.0,Within 15 days,1,
2016-10-12,0.0,Within 15 days,1,
2016-10-19,6529.0,Within 15 days,1,
2016-10-26,6529.0,Within 15 days,1,
2016-11-02,13573.0,Within 15 days,1,
2016-11-09,13573.0,Within 15 days,1,
2016-11-16,10537.0,Within 15 days,1,
2016-11-23,10537.0,Within 15 days,1,
2016-11-30,0.0,Within 15 days,1,
2016-12-07,0.0,Within 15 days,1,
2016-12-14,0.0,Within 15 days,1,
2016-12-21,11702.0,Within 15 days,1,
2016-12-28,11702.0,Within 15 days,1,
2017-01-04,3105.0,Within 15 days,1,
2017-01-11,3103.0,Within 15 days,1,
2017-01-18,7356.0,Within 15 days,1,
2017-01-25,7356.0,Within 15 days,1,
2017-02-01,7159.0,Within 15 days,1,
2017-02-08,7159.0,Within 15 days,1,
2017-02-15,13175.0,Within 15 days,1,
2017-02-22,13175.0,Within 15 days,1,
2017-03-01,0.0,Within 15 days,1,
2017-03-08,0.0,Within 15 days,1,
2017-03-15,0.0,Within 15 days,1,
2017-03-22,13559.0,Within 15 days,1,
2017-03-29,13559.0,Within 15 days,1,
2017-04-05,460.0,Within 15 days,1,
2017-04-12,460.0,Within 15 days,1,
2017-04-19,14058.0,Within 15 days,1,
2017-04-26,14058.0,Within 15 days,1,
2017-05-03,20483.0,Within 15 days,1,
2017-05-10,20483.0,Within 15 days,1,
2017-05-17,11910.0,Within 15 days,1,
2017-05-24,11910.0,Within 15 days,1,
2017-05-31,0.0,Within 15 days,1,
2017-06-07,0.0,Within 15 days,1,
2017-06-14,0.0,Within 15 days,1,
2017-06-21,12885.0,Within 15 days,1,
2017-06-28,12885.0,Within 15 days,1,
2017-07-05,1278.0,Within 15 days,1,
2017-07-12,1278.0,Within 15 days,1,
2017-07-19,11794.0,Within 15 days,1,
2017-07-26,11794.0,Within 15 days,1,
2017-08-02,18655.0,Within 15 days,1,
2017-08-09,18655.0,Within 15 days,1,
2017-08-16,3197.0,Within 15 days,1,
2017-08-23,3197.0,Within 15 days,1,
2017-08-30,3197.0,Within 15 days,1,
2017-09-06,0.0,Within 15 days,1,
2017-09-13,0.0,Within 15 days,1,
2017-09-20,10947.0,Within 15 days,1,
2017-09-27,10947.0,Within 15 days,1,
2017-10-04,0.0,Within 15 days,1,
2017-10-11,0.0,Within 15 days,1,
2017-10-18,8701.0,Within 15 days,1,
2017-10-25,8701.0,Within 15 days,1,
2017-11-01,11043.0,Within 15 days,1,
2017-11-08,11043.0,Within 15 days,1,
2017-11-15,7869.0,Within 15 days,1,
2017-11-22,7869.0,Within 15 days,1,
2017-11-29,7869.0,Within 15 days,1,
2017-12-06,0.0,Within 15 days,1,
2017-12-13,0.0,Within 15 days,1,
2017-12-20,17504.0,Within 15 days,1,
2017-12-27,17504.0,Within 15 days,1,
2018-01-03,3098.0,Within 15 days,1,
2018-01-10,3098.0,Within 15 days,1,
2018-01-17,27847.0,Within 15 days,1,
2018-01-24,27847.0,Within 15 days,1,
2018-01-31,16563.0,Within 15 days,1,
2018-02-07,16563.0,Within 15 days,1,
2018-02-14,48610.0,Within 15 days,1,
2018-02-21,32047.0,Within 15 days,1,
2018-02-28,0.0,Within 15 days,1,
2018-03-07,0.0,Within 15 days,1,
2018-03-14,0.0,Within 15 days,1,
2018-03-21,31201.0,Within 15 days,1,
2018-03-28,31201.0,Within 15 days,1,
2018-04-04,229.0,Within 15 days,1,
2018-04-11,229.0,Within 15 days,1,
2018-04-18,34346.0,Within 15 days,1,
2018-04-25,34346.0,Within 15 days,1,
2018-05-02,26228.0,Within 15 days,1,
2018-05-09,26228.0,Within 15 days,1,
2018-05-16,28479.0,Within 15 days,1,
2018-05-23,28479.0,Within 15 days,1,
2018-05-30,28479.0,Within 15 days,1,
2018-06-06,0.0,Within 15 days,1,
2018-06-13,0.0,Within 15 days,1,
2018-06-20,30454.0,Within 15 days,1,
2018-06-27,30454.0,Within 15 days,1,
2018-07-04,1132.0,Within 15 days,1,
2018-07-11,1133.0,Within 15 days,1,
2018-07-18,30302.0,Within 15 days,1,
2018-07-25,30302.0,Within 15 days,1,
2018-08-01,23069.0,Within 15 days,1,
2018-08-08,23069.0,Within 15 days,1,
2018-08-15,0.0,Within 15 days,1,
2018-08-22,20932.0,Within 15 days,1,
2018-08-29,20932.0,Within 15 days,1,
2018-09-05,0.0,Within 15 days,1,
2018-09-12,0.0,Within 15 days,1,
2018-09-19,19007.0,Within 15 days,1,
2018-09-26,19033.0,Within 15 days,1,
2018-10-03,26.0,Within 15 days,1,
2018-10-10,26.0,Within 15 days,1,
2018-10-17,23833.0,Within 15 days,1,
2018-10-24,23886.0,Within 15 days,1,
2018-10-31,34357.0,Within 15 days,1,
2018-11-07,34357.0,Within 15 days,1,
2018-11-14,34304.0,Within 15 days,1,
2018-11-21,24916.0,Within 15 days,1,
2018-11-28,24916.0,Within 15 days,1,
2018-12-05,0.0,Within 15 days,1,
2018-12-12,0.0,Within 15 days,1,
2018-12-19,18209.0,Within 15 days,1,
2018-12-26,18209.0,Within 15 days,1,
2019-01-02,2091.0,Within 15 days,1,
2019-01-09,2090.0,Within 15 days,1,
2019-01-16,14191.0,Within 15 days,1,
2019-01-23,14191.0,Within 15 days,1,
2019-01-30,14191.0,Within 15 days,1,
2019-02-06,43523.0,Within 15 days,1,
2019-02-13,56052.0,Within 15 days,1,
2019-02-20,12529.0,Within 15 days,1,
2019-02-27,12529.0,Within 15 days,1,
2019-03-06,0.0,Within 15 days,1,
2019-03-13,0.0,Within 15 days,1,
2019-03-20,22379.0,Within 15 days,1,
2019-03-27,22379.0,Within 15 days,1,
2019-04-03,180.0,Within 15 days,1,
2019-04-10,180.0,Within 15 days,1,
2019-04-17,31746.0,Within 15 days,1,
2019-04-24,31746.0,Within 15 days,1,
2019-05-01,38475.0,Within 15 days,1,
2019-05-08,38475.0,Within 15 days,1,
2019-05-15,0.0,Within 15 days,1,
2019-05-22,20057.0,Within 15 days,1,
2019-05-29,20062.0,Within 15 days,1,
2019-06-05,50.0,Within 15 days,1,
2019-06-12,45.0,Within 15 days,1,
2019-06-19,21463.0,Within 15 days,1,
2019-06-26,21465.0,Within 15 days,1,
2019-07-03,2198.0,Within 15 days,1,
2019-07-10,2196.0,Within 15 days,1,
2019-07-17,19308.0,Within 15 days,1,
2019-07-24,19310.0,Within 15 days,1,
2019-07-31,54817.0,Within 15 days,1,
2019-08-07,54814.0,Within 15 days,1,
2019-08-14,54814.0,Within 15 days,1,
2019-08-21,14674.0,Within 15 days,1,
2019-08-28,14674.0,Within 15 days,1,
2019-09-04,50.0,Within 15 days,1,
2019-09-11,50.0,Within 15 days,1,
2019-09-18,12985.0,Within 15 days,1,
2019-09-25,13085.0,Within 15 days,1,
2019-10-02,128.0,Within 15 days,1,
2019-10-09,28.0,Within 15 days,1,
2019-10-16,15683.0,Within 15 days,1,
2019-10-23,15736.0,Within 15 days,1,
2019-10-30,17783.0,Within 15 days,1,
2019-11-06,41822.0,Within 15 days,1,
2019-11-13,41805.0,Within 15 days,1,
2019-11-20,10034.0,Within 15 days,1,
2019-11-27,10203.0,Within 15 days,1,
2019-12-04,8372.0,Within 15 days,1,
2019-12-11,13623.0,Within 15 days,1,
2019-12-18,22179.0,Within 15 days,1,
2019-12-25,18371.0,Within 15 days,1,
2020-01-01,8260.0,Within 15 days,1,
2020-01-08,18271.0,Within 15 days,1,
2020-01-15,14867.0,Within 15 days,1,
2020-01-22,23659.0,Within 15 days,1,
2020-01-29,28266.0,Within 15 days,1,
2020-02-05,53364.0,Within 15 days,1,
2020-02-12,52182.0,Within 15 days,1,
2020-02-19,31238.0,Within 15 days,1,
2020-02-26,34812.0,Within 15 days,1,
2020-03-04,22679.0,Within 15 days,1,
2020-03-11,21427.0,Within 15 days,1,
2020-03-18,35806.0,Within 15 days,1,
2020-03-25,44037.0,Within 15 days,1,
2020-04-01,36238.0,Within 15 days,1,
2020-04-08,47112.0,Within 15 days,1,
2020-04-15,58644.0,Within 15 days,1,
2020-04-22,58869.0,Within 15 days,1,
2020-04-29,55294.0,Within 15 days,1,
2020-05-06,104760.0,Within 15 days,1,
2020-05-13,102681.0,Within 15 days,1,
2020-05-20,66859.0,Within 15 days,1,
2020-05-27,55608.0,Within 15 days,1,
2020-06-03,49583.0,Within 15 days,1,
2020-06-10,42873.0,Within 15 days,1,
2020-06-17,70365.0,Within 15 days,1,
2020-06-24,64328.0,Within 15 days,1,
2020-07-01,64471.0,Within 15 days,1,
2020-07-08,66114.0,Within 15 days,1,
2020-07-15,58895.0,Within 15 days,1,
2020-07-22,74899.0,Within 15 days,1,
2020-07-29,75015.0,Within 15 days,1,
2020-08-05,119829.0,Within 15 days,1,
2020-08-12,116715.0,Within 15 days,1,
2020-08-19,62806.0,Within 15 days,1,
2020-08-26,64117.0,Within 15 days,1,
2020-09-02,51692.0,Within 15 days,1,
2020-09-09,42916.0,Within 15 days,1,
2020-09-16,59413.0,Within 15 days,1,
2020-09-23,72212.0,Within 15 days,1,
2020-09-30,56106.0,Within 15 days,1,
2020-10-07,60673.0,Within 15 days,1,
2020-10-14,49893.0,Within 15 days,1,
2020-10-21,79660.0,Within 15 days,1,
2020-10-28,76703.0,Within 15 days,1,
2020-11-04,92517.0,Within 15 days,1,
2020-11-11,71475.0,Within 15 days,1,
2020-11-18,84836.0,Within 15 days,1,
2020-11-25,78785.0,Within 15 days,1,
2020-12-02,56723.0,Within 15 days,1,
2020-12-09,41310.0,Within 15 days,1,
2020-12-16,83472.0,Within 15 days,1,
2020-12-23,85295.0,Within 15 days,1,
2020-12-30,93926.0,Within 15 days,1,
2021-01-06,65582.0,Within 15 days,1,
2021-01-13,71125.0,Within 15 days,1,
2021-01-20,91285.0,Within 15 days,1,
2021-01-27,88243.0,Within 15 days,1,
2021-02-03,97981.0,Within 15 days,1,
2021-02-10,99329.0,Within 15 days,1,
2021-02-17,100436.0,Within 15 days,1,
2021-02-24,96560.0,Within 15 days,1,
2021-03-03,53597.0,Within 15 days,1,
2021-03-10,44743.0,Within 15 days,1,
2021-03-17,79217.0,Within 15 days,1,
2021-03-24,84218.0,Within 15 days,1,
2021-03-31,71018.0,Within 15 days,1,
2021-04-07,75102.0,Within 15 days,1,
2021-04-14,71695.0,Within 15 days,1,
2021-04-21,104693.0,Within 15 days,1,
2021-04-28,100168.0,Within 15 days,1,
2021-05-05,124849.0,Within 15 days,1,
2021-05-12,118774.0,Within 15 days,1,
2021-05-19,95705.0,Within 15 days,1,
2021-05-26,88013.0,Within 15 days,1,
2021-06-02,62321.0,Within 15 days,1,
2021-06-09,50731.0,Within 15 days,1,
2021-06-16,79372.0,Within 15 days,1,
2021-06-23,80188.0,Within 15 days,1,
2021-06-30,79125.0,Within 15 days,1,
2021-07-07,76653.0,Within 15 days,1,
2021-07-14,75604.0,Within 15 days,1,
2021-07-21,77002.0,Within 15 days,1,
2021-07-28,78906.0,Within 15 days,1,
2021-08-04,112640.0,Within 15 days,1,
2021-08-11,108976.0,Within 15 days,1,
2021-08-18,79791.0,Within 15 days,1,
2021-08-25,79378.0,Within 15 days,1,
2021-09-01,63019.0,Within 15 days,1,
2021-09-08,52447.0,Within 15 days,1,
2021-09-15,68069.0,Within 15 days,1,
2021-09-22,76874.0,Within 15 days,1,
2021-09-29,84008.0,Within 15 days,1,
2021-10-06,64682.0,Within 15 days,1,
2021-10-13,57950.0,Within 15 days,1,
2021-10-20,80856.0,Within 15 days,1,
2021-10-27,66945.0,Within 15 days,1,
2021-11-03,127192.0,Within 15 days,1,
2021-11-10,110097.0,Within 15 days,1,
2021-11-17,77857.0,Within 15 days,1,
2021-11-24,70490.0,Within 15 days,1,
2021-12-01,65830.0,Within 15 days,1,
2021-12-08,49217.0,Within 15 days,1,
2021-12-15,42681.0,Within 15 days,1,
2021-12-22,78069.0,Within 15 days,1,
2021-12-29,89057.0,Within 15 days,1,
2022-01-05,71797.0,Within 15 days,1,
2022-01-12,77335.0,Within 15 days,1,
2022-01-19,94164.0,Within 15 days,1,
2022-01-26,91232.0,Within 15 days,1,
2022-02-02,120740.0,Within 15 days,1,
2022-02-09,119541.0,Within 15 days,1,
2022-02-16,86572.0,Within 15 days,1,
2022-02-23,82908.0,Within 15 days,1,
2022-03-02,65920.0,Within 15 days,1,
2022-03-09,56809.0,Within 15 days,1,
2022-03-16,77418.0,Within 15 days,1,
2022-03-23,81034.0,Within 15 days,1,
2022-03-30,89526.0,Within 15 days,1,
2022-04-06,82461.0,Within 15 days,1,
2022-04-13,80221.0,Within 15 days,1,
2022-04-20,83731.0,Within 15 days,1,
2022-04-27,78805.0,Within 15 days,1,
2022-05-04,131150.0,Within 15 days,1,
2022-05-11,125895.0,Within 15 days,1,
2022-05-18,82052.0,Within 15 days,1,
2022-05-25,74558.0,Within 15 days,1,
2022-06-01,67188.0,Within 15 days,1,
2022-06-08,55157.0,Within 15 days,1,
2022-06-15,79168.0,Within 15 days,1,
2022-06-22,80281.0,Within 15 days,1,
2022-06-29,93370.0,Within 15 days,1,
2022-07-06,82799.0,Within 15 days,1,
2022-07-13,81810.0,Within 15 days,1,
2022-07-20,85856.0,Within 15 days,1,
2022-07-27,87825.0,Within 15 days,1,
2022-08-03,140902.0,Within 15 days,1,
2022-08-10,136625.0,Within 15 days,1,
2022-08-17,78277.0,Within 15 days,1,
2022-08-24,78233.0,Within 15 days,1,
2022-08-31,59696.0,Within 15 days,1,
2022-09-07,48969.0,Within 15 days,1,
2022-09-14,52038.0,Within 15 days,1,
2022-09-21,85002.0,Within 15 days,1,
2022-09-28,92355.0,Within 15 days,1,
2022-10-05,71778.0,Within 15 days,1,
2022-10-12,66698.0,Within 15 days,1,
2022-10-19,91037.0,Within 15 days,1,
2022-10-26,87888.0,Within 15 days,1,
2022-11-02,130653.0,Within 15 days,1,
2022-11-09,109880.0,Within 15 days,1,
2022-11-16,88820.0,Within 15 days,1,
2022-11-23,83416.0,Within 15 days,1,
2022-11-30,57414.0,Within 15 days,1,
2022-12-07,42464.0,Within 15 days,1,
2022-12-14,51747.0,Within 15 days,1,
2022-12-21,84352.0,Within 15 days,1,
2022-12-28,91924.0,Within 15 days,1,
2023-01-04,62452.0,Within 15 days,1,
2023-01-11,64646.0,Within 15 days,1,
2023-01-18,86064.0,Within 15 days,1,
2023-01-25,85234.0,Within 15 days,1,
2023-02-01,115293.0,Within 15 days,1,
2023-02-08,115186.0,Within 15 days,1,
2023-02-15,107099.0,Within 15 days,1,
2023-02-22,101336.0,Within 15 days,1,
2023-03-01,41569.0,Within 15 days,1,
2023-03-08,34309.0,Within 15 days,1,
2023-03-15,31768.0,Within 15 days,1,
2023-03-22,84318.0,Within 15 days,1,
2023-03-29,90307.0,Within 15 days,1,
2023-04-05,67381.0,Within 15 days,1,
2023-04-12,66708.0,Within 15 days,1,
2002-12-18,134262.0,16-90 days,2,
2002-12-25,146846.0,16-90 days,2,
2003-01-01,154225.0,16-90 days,2,
2003-01-08,138513.0,16-90 days,2,
2003-01-15,136918.0,16-90 days,2,
2003-01-22,129676.0,16-90 days,2,
2003-01-29,130709.0,16-90 days,2,
2003-02-05,134667.0,16-90 days,2,
2003-02-12,136637.0,16-90 days,2,
2003-02-19,131154.0,16-90 days,2,
2003-02-26,133699.0,16-90 days,2,
2003-03-05,140723.0,16-90 days,2,
2003-03-12,141821.0,16-90 days,2,
2003-03-19,133419.0,16-90 days,2,
2003-03-26,133717.0,16-90 days,2,
2003-04-02,139767.0,16-90 days,2,
2003-04-09,139581.0,16-90 days,2,
2003-04-16,129782.0,16-90 days,2,
2003-04-23,127946.0,16-90 days,2,
2003-04-30,126284.0,16-90 days,2,
2003-05-07,131587.0,16-90 days,2,
2003-05-14,132509.0,16-90 days,2,
2003-05-21,137386.0,16-90 days,2,
2003-05-28,138094.0,16-90 days,2,
2003-06-04,143909.0,16-90 days,2,
2003-06-11,143282.0,16-90 days,2,
2003-06-18,137572.0,16-90 days,2,
2003-06-25,139395.0,16-90 days,2,
2003-07-02,146726.0,16-90 days,2,
2003-07-09,147314.0,16-90 days,2,
2003-07-16,141599.0,16-90 days,2,
2003-07-23,140922.0,16-90 days,2,
2003-07-30,141180.0,16-90 days,2,
2003-08-06,137369.0,16-90 days,2,
2003-08-13,136584.0,16-90 days,2,
2003-08-20,135851.0,16-90 days,2,
2003-08-27,135304.0,16-90 days,2,
2003-09-03,140939.0,16-90 days,2,
2003-09-10,141474.0,16-90 days,2,
2003-09-17,135948.0,16-90 days,2,
2003-09-24,137309.0,16-90 days,2,
2003-10-01,138437.0,16-90 days,2,
2003-10-08,146740.0,16-90 days,2,
2003-10-15,147680.0,16-90 days,2,
2003-10-22,142802.0,16-90 days,2,
2003-10-29,144424.0,16-90 days,2,
2003-11-05,144738.0,16-90 days,2,
2003-11-12,159321.0,16-90 days,2,
2003-11-19,142633.0,16-90 days,2,
2003-11-26,142619.0,16-90 days,2,
2003-12-03,149930.0,16-90 days,2,
2003-12-10,164933.0,16-90 days,2,
2003-12-17,155944.0,16-90 days,2,
2003-12-24,140122.0,16-90 days,2,
2003-12-31,139347.0,16-90 days,2,
2004-01-07,147438.0,16-90 days,2,
2004-01-14,146987.0,16-90 days,2,
2004-01-21,141753.0,16-90 days,2,
2004-01-28,143126.0,16-90 days,2,
2004-02-04,148245.0,16-90 days,2,
2004-02-11,148893.0,16-90 days,2,
2004-02-18,150375.0,16-90 days,2,
2004-02-25,151629.0,16-90 days,2,
2004-03-03,159232.0,16-90 days,2,
2004-03-10,159765.0,16-90 days,2,
2004-03-17,151412.0,16-90 days,2,
2004-03-24,150619.0,16-90 days,2,
2004-03-31,149360.0,16-90 days,2,
2004-04-07,156195.0,16-90 days,2,
2004-04-14,155706.0,16-90 days,2,
2004-04-21,147434.0,16-90 days,2,
2004-04-28,148668.0,16-90 days,2,
2004-05-05,146267.0,16-90 days,2,
2004-05-12,146308.0,16-90 days,2,
2004-05-19,147682.0,16-90 days,2,
2004-05-26,149402.0,16-90 days,2,
2004-06-02,158769.0,16-90 days,2,
2004-06-09,166556.0,16-90 days,2,
2004-06-16,153376.0,16-90 days,2,
2004-06-23,153424.0,16-90 days,2,
2004-06-30,155351.0,16-90 days,2,
2004-07-07,163730.0,16-90 days,2,
2004-07-14,163185.0,16-90 days,2,
2004-07-21,154431.0,16-90 days,2,
2004-07-28,153010.0,16-90 days,2,
2004-08-04,150366.0,16-90 days,2,
2004-08-11,149322.0,16-90 days,2,
2004-08-18,151192.0,16-90 days,2,
2004-08-25,150619.0,16-90 days,2,
2004-09-01,156878.0,16-90 days,2,
2004-09-08,157266.0,16-90 days,2,
2004-09-15,150162.0,16-90 days,2,
2004-09-22,152191.0,16-90 days,2,
2004-09-29,152822.0,16-90 days,2,
2004-10-06,161100.0,16-90 days,2,
2004-10-13,161134.0,16-90 days,2,
2004-10-20,155425.0,16-90 days,2,
2004-10-27,170306.0,16-90 days,2,
2004-11-03,152081.0,16-90 days,2,
2004-11-10,167164.0,16-90 days,2,
2004-11-17,150923.0,16-90 days,2,
2004-11-24,150884.0,16-90 days,2,
2004-12-01,162381.0,16-90 days,2,
2004-12-08,163759.0,16-90 days,2,
2004-12-15,164367.0,16-90 days,2,
2004-12-22,153944.0,16-90 days,2,
2004-12-29,154406.0,16-90 days,2,
2005-01-05,162778.0,16-90 days,2,
2005-01-12,163095.0,16-90 days,2,
2005-01-19,154007.0,16-90 days,2,
2005-01-26,153159.0,16-90 days,2,
2005-02-02,156730.0,16-90 days,2,
2005-02-09,157604.0,16-90 days,2,
2005-02-16,161489.0,16-90 days,2,
2005-02-23,163184.0,16-90 days,2,
2005-03-02,170674.0,16-90 days,2,
2005-03-09,171518.0,16-90 days,2,
2005-03-16,163608.0,16-90 days,2,
2005-03-23,163118.0,16-90 days,2,
2005-03-30,162697.0,16-90 days,2,
2005-04-06,170291.0,16-90 days,2,
2005-04-13,169735.0,16-90 days,2,
2005-04-20,159809.0,16-90 days,2,
2005-04-27,158808.0,16-90 days,2,
2005-05-04,153048.0,16-90 days,2,
2005-05-11,154816.0,16-90 days,2,
2005-05-18,153168.0,16-90 days,2,
2005-05-25,153140.0,16-90 days,2,
2005-06-01,153864.0,16-90 days,2,
2005-06-08,162630.0,16-90 days,2,
2005-06-15,155574.0,16-90 days,2,
2005-06-22,156020.0,16-90 days,2,
2005-06-29,157412.0,16-90 days,2,
2005-07-06,165271.0,16-90 days,2,
2005-07-13,166206.0,16-90 days,2,
2005-07-20,159410.0,16-90 days,2,
2005-07-27,158996.0,16-90 days,2,
2005-08-03,159090.0,16-90 days,2,
2005-08-10,158385.0,16-90 days,2,
2005-08-17,158012.0,16-90 days,2,
2005-08-24,156724.0,16-90 days,2,
2005-08-31,155418.0,16-90 days,2,
2005-09-07,162436.0,16-90 days,2,
2005-09-14,162236.0,16-90 days,2,
2005-09-21,155983.0,16-90 days,2,
2005-09-28,155823.0,16-90 days,2,
2005-10-05,164521.0,16-90 days,2,
2005-10-12,164047.0,16-90 days,2,
2005-10-19,157596.0,16-90 days,2,
2005-10-26,159406.0,16-90 days,2,
2005-11-02,158746.0,16-90 days,2,
2005-11-09,175588.0,16-90 days,2,
2005-11-16,152030.0,16-90 days,2,
2005-11-23,155572.0,16-90 days,2,
2005-11-30,163763.0,16-90 days,2,
2005-12-07,164342.0,16-90 days,2,
2005-12-14,164480.0,16-90 days,2,
2005-12-21,156706.0,16-90 days,2,
2005-12-28,155859.0,16-90 days,2,
2006-01-04,164093.0,16-90 days,2,
2006-01-11,163274.0,16-90 days,2,
2006-01-18,156744.0,16-90 days,2,
2006-01-25,156150.0,16-90 days,2,
2006-02-01,162842.0,16-90 days,2,
2006-02-08,163504.0,16-90 days,2,
2006-02-15,166494.0,16-90 days,2,
2006-02-22,166743.0,16-90 days,2,
2006-03-01,167362.0,16-90 days,2,
2006-03-08,174298.0,16-90 days,2,
2006-03-15,174974.0,16-90 days,2,
2006-03-22,167102.0,16-90 days,2,
2006-03-29,167569.0,16-90 days,2,
2006-04-05,174254.0,16-90 days,2,
2006-04-12,172127.0,16-90 days,2,
2006-04-19,167450.0,16-90 days,2,
2006-04-26,166349.0,16-90 days,2,
2006-05-03,165126.0,16-90 days,2,
2006-05-10,164927.0,16-90 days,2,
2006-05-17,164067.0,16-90 days,2,
2006-05-24,163279.0,16-90 days,2,
2006-05-31,164445.0,16-90 days,2,
2006-06-07,173401.0,16-90 days,2,
2006-06-14,176968.0,16-90 days,2,
2006-06-21,171044.0,16-90 days,2,
2006-06-28,172967.0,16-90 days,2,
2006-07-05,174987.0,16-90 days,2,
2006-07-12,174817.0,16-90 days,2,
2006-07-19,170021.0,16-90 days,2,
2006-07-26,169303.0,16-90 days,2,
2006-08-02,169631.0,16-90 days,2,
2006-08-09,168826.0,16-90 days,2,
2006-08-16,159003.0,16-90 days,2,
2006-08-23,165659.0,16-90 days,2,
