Date,Manufacturing Employees,Industrial Output,Manufacturing Output,Employees
1973-01-01,18276.0,71.53609216487938,68.41431916798678,108.53376091216818
1973-02-01,18410.0,72.57707782428955,69.5127074867415,109.32953263257915
1973-03-01,18493.0,72.6037489144541,69.63513327364143,109.82243601163965
1973-04-01,18530.0,72.49641403940166,69.5309594324678,110.04216402399192
1973-05-01,18564.0,72.97568051937068,69.9888077691301,110.24407625155888
1973-06-01,18606.0,73.06398784839111,70.00551002135133,110.49349723855335
1973-07-01,18598.0,73.33265029321936,70.32181968455127,110.44598847912583
1973-08-01,18629.0,73.23247107650374,70.13637302844548,110.63008492190747
1973-09-01,18609.0,73.81907243152521,70.7295612645499,110.51131302333867
1973-10-01,18702.0,74.40941424431368,71.42347957848337,111.0636023516836
1973-11-01,18773.0,74.74507967175043,71.9099111509057,111.48524259160281
1973-12-01,18820.0,74.53610192259528,71.92144775811006,111.76435655323951
1974-01-01,18788.0,74.04431304053679,71.32102761898201,111.57432151552942
1974-02-01,18727.0,73.83045643342473,71.03330119154212,111.21206722489458
1974-03-01,18700.0,73.8182592885324,70.98216130587505,111.05172516182671
1974-04-01,18702.0,73.59431970830934,70.67084509952475,111.0636023516836
1974-05-01,18688.0,74.18872723606191,71.17656174667677,110.98046202268543
1974-06-01,18690.0,74.05358287065496,71.21495970796886,110.9923392125423
1974-07-01,18656.0,74.19051615064612,71.18706522487774,110.79042698497537
1974-08-01,18570.0,73.41233830651588,70.52104139403541,110.27970782112952
1974-09-01,18492.0,73.422746536824,70.61832770851987,109.8164974167112
1974-10-01,18364.0,73.19311495565118,70.11605482471244,109.05635726587089
1974-11-01,18077.0,70.77954392435818,67.95939803016736,107.35198052140863
1974-12-01,17693.0,68.23440635682665,64.81403677939251,105.07156006888769
1975-01-01,17344.0,67.29018471356225,63.44152489840897,102.99899043886217
1975-02-01,17004.0,65.75350708572803,61.663854259935256,100.9798681631926
1975-03-01,16853.0,65.03826650924218,60.82082099318134,100.08314032899817
1975-04-01,16759.0,65.15877430077833,60.817721606171226,99.5249124057248
1975-05-01,16746.0,64.97354032701358,60.70407741579998,99.44771067165509
1975-06-01,16690.0,65.38466542418418,61.219436600316826,99.11514935566245
1975-07-01,16678.0,66.0576225650433,62.10689441421585,99.04388621652117
1975-08-01,16824.0,66.71090164547616,62.75948756801432,99.91092107607341
1975-09-01,16904.0,67.57641104703544,63.85959776844135,100.38600867034859
1975-10-01,16984.0,67.86540206668423,64.20604036090639,100.86109626462378
1975-11-01,17025.0,67.95956402525297,64.34637371719815,101.10457865668982
1975-12-01,17140.0,68.87760246414852,65.24295750396033,101.7875170734604
1976-01-01,17287.0,69.79677930323403,66.04638749225153,102.66049052794108
1976-02-01,17384.0,70.49445599107493,67.0895034093257,103.23653423599977
1976-03-01,17470.0,70.64521270194405,67.30439424202768,103.7472533998456
1976-04-01,17541.0,70.99746624643436,67.66099593635926,104.16889363976483
1976-05-01,17513.0,71.29963018256686,68.00502789448308,104.00261298176852
1976-06-01,17521.0,71.37639088108922,68.0783800537227,104.05012174119604
1976-07-01,17524.0,71.7725541471919,68.55603002961635,104.06793752598136
1976-08-01,17596.0,72.26775822982023,68.98736138852537,104.49551636082903
1976-09-01,17665.0,72.50763541270258,69.16970865762104,104.90527941089138
1976-10-01,17548.0,72.48470478030502,69.05692540808595,104.21046380426391
1976-11-01,17682.0,73.59643388009067,69.99190715614021,105.00623552467485
1976-12-01,17719.0,74.38989881248597,70.76296576899234,105.22596353702713
1977-01-01,17803.0,73.88103392757822,70.51191542117225,105.72480551101609
1977-02-01,17843.0,75.04643046489011,71.80900888490942,105.96234930815369
1977-03-01,17941.0,75.99862090948417,72.86882705420483,106.5443316111408
1977-04-01,18024.0,76.74118309052884,73.61973965149114,107.03723499020133
1977-05-01,18107.0,77.33315118930294,74.21413320476616,107.53013836926183
1977-06-01,18192.0,77.92430614508422,74.87981265927405,108.03491893817923
1977-07-01,18259.0,78.02481061899697,74.88205110544803,108.43280479838471
1977-08-01,18276.0,78.10498651808918,75.29134237895171,108.53376091216818
1977-09-01,18334.0,78.4160950271427,75.28428266409531,108.8781994180177
1977-10-01,18356.0,78.5414816766358,75.45733177216061,109.00884850644337
1977-11-01,18419.0,78.68345644318244,75.65913630415317,109.3829799869351
1977-12-01,18531.0,78.8226665235535,76.51043460293407,110.04810261892037
1978-01-01,18593.0,77.67206918871096,75.32732970590261,110.41629550448364
1978-02-01,18639.0,78.10579966108199,75.61453956884083,110.68947087119187
1978-03-01,18699.0,79.60003122469092,76.95071974653901,111.04578656689827
1978-04-01,18772.0,81.18387114610879,78.15707004614643,111.47930399667439
1978-05-01,18848.0,81.5748302970574,78.55826847579034,111.93063721123582
1978-06-01,18919.0,82.09914489882874,79.14336386803498,112.35227745115506
1978-07-01,18951.0,82.04027334614845,79.08464770300985,112.54231248886512
1978-08-01,19006.0,82.3764266593809,79.53027067979887,112.86893520992933
1978-09-01,19068.0,82.57044257746813,79.93801225979749,113.23712809549261
1978-10-01,19142.0,83.20875982683306,80.49882912046284,113.67658412019716
1978-11-01,19257.0,83.84837810498651,81.26368895929471,114.35952253696775
1978-12-01,19334.0,84.26649623189536,81.82949927680968,114.81679434645761
1979-01-01,19388.0,83.81211192750666,81.24991390591639,115.13747847259339
1979-02-01,19409.0,84.24063828472363,81.50251394724154,115.26218896609062
1979-03-01,19453.0,84.49271261249832,81.88993732350711,115.52348714294199
1979-04-01,19450.0,83.48376478700533,80.50020662580067,115.50567135815666
1979-05-01,19509.0,84.22892902562701,81.63613196501136,115.85604845893462
1979-06-01,19553.0,84.23527154097101,81.73014670431847,116.11734663578596
1979-07-01,19531.0,84.09915140397268,81.77835939114263,115.98669754736028
1979-08-01,19406.0,83.55304456999372,80.7071768028101,115.24437318130529
1979-09-01,19442.0,83.5489788550296,80.8087678214753,115.45816259872915
1979-10-01,19390.0,84.12256992216594,81.2304566430195,115.14935566245026
1979-11-01,19299.0,83.98498612778054,80.92361732901715,114.60894352396222
1979-12-01,19301.0,84.04044247989096,81.1786280046835,114.62082071381911
1980-01-01,19282.0,84.4928752410969,81.59825056822095,114.50798741017876
1980-02-01,19219.0,84.53093033316094,81.4839176251808,114.13385592968703
1980-03-01,19217.0,84.17087061593955,80.80807906880639,114.12197873983017
1980-04-01,18973.0,82.51270942497779,79.1287278738205,112.6729615772908
1980-05-01,18726.0,80.48489342947936,76.66540395344032,111.20612862996614
1980-06-01,18490.0,79.44488354166056,75.41049659067428,109.80462022685433
1980-07-01,18276.0,78.87438241789694,74.55506577587988,108.53376091216818
1980-08-01,18414.0,79.12759514586158,75.10176320683243,109.3532870122929
1980-09-01,18445.0,80.44862725199951,76.41934706246987,109.53738345507453
1980-10-01,18506.0,81.46830856499777,77.86383359735518,109.89963774570937
1980-11-01,18601.0,82.82853416338969,79.26974998278118,110.46380426391116
1980-12-01,18640.0,83.37057528240456,79.56470831324471,110.69540946612031
1981-01-01,18639.0,82.85162742438582,79.24306081686066,110.68947087119187
1981-02-01,18613.0,82.5066921668309,78.85184930091603,110.53506740305244
1981-03-01,18647.0,82.92790023711248,79.11133686893035,110.73697963061939
1981-04-01,18711.0,82.57954977898773,79.54921137819407,111.11704970603955
1981-05-01,18766.0,83.0490585430429,79.90219712101384,111.44367242710376
1981-06-01,18789.0,83.48620421598379,79.52458847028032,111.58026011045787
1981-07-01,18785.0,84.02141493385894,79.69143880432536,111.55650573074412
1981-08-01,18748.0,83.92432566051605,79.6680212135822,111.33677771839183
1981-09-01,18712.0,83.51417633493683,79.33828087333838,111.12298830096799
1981-10-01,18566.0,82.87244388500206,78.52314208967559,110.25595344141577
1981-11-01,18409.0,81.90529160934008,77.47709897375852,109.32359403765068
1981-12-01,18223.0,81.01847786136886,76.11526275914319,108.21901538096085
1982-01-01,18047.0,79.35934089881573,74.22222604862593,107.17382267355543
1982-02-01,17981.0,80.979609626312,76.35770369860182,106.7818754082784
1982-03-01,17857.0,80.43447856392442,75.78500585439768,106.04548963715186
1982-04-01,17683.0,79.69972255561083,75.2381362352779,105.0121741196033
1982-05-01,17588.0,79.16499972353138,75.0755906054136,104.44800760140151
1982-06-01,17430.0,78.96090083233317,75.01153660720433,103.509709602708
1982-07-01,17278.0,78.68931107273076,74.91407810455264,102.60704317358514
1982-08-01,17160.0,77.97959986859608,74.1877884151801,101.90628897202923
1982-09-01,17074.0,77.77842829217202,74.04745505888835,101.39556980818338
1982-10-01,16853.0,77.03001148157905,73.08182381706727,100.08314032899817
1982-11-01,16722.0,76.78476755494405,72.63792272195055,99.30518439337253
1982-12-01,16690.0,76.23979912115504,72.40581307252566,99.11514935566245
1983-01-01,16705.0,77.6536921570732,74.12080721812796,99.20422827958905
1983-02-01,16706.0,77.17507619149842,74.08154831599973,99.2101668745175
1983-03-01,16711.0,77.82038647060162,74.80611612369998,99.23985984915969
1983-04-01,16794.0,78.79534491899469,75.71974653901783,99.7327632282202
1983-05-01,16885.0,79.28827220124312,76.65662235691163,100.27317536670823
1983-06-01,16960.0,79.7686770814021,77.29526826916454,100.71856998634124
1983-07-01,17059.0,80.95212539315463,78.45202837660995,101.30649088425679
1983-08-01,17118.0,81.92041606900656,79.12700599214821,101.65686798503475
1983-09-01,17255.0,83.09996129439354,80.6291755630553,102.47045549023102
1983-10-01,17367.0,83.75258986043212,81.4809904263379,103.13557812221627
1983-11-01,17479.0,84.12289517936307,81.8904538880088,103.80070075420156
1983-12-01,17551.0,84.54833159320732,82.17146497692677,104.22827958904924
1984-01-01,17630.0,86.22161724383555,83.67294579516495,104.697428588396
1984-02-01,17728.0,86.62428565388079,84.59794062951994,105.27941089138311
1984-03-01,17806.0,87.0298813787002,84.9557476410221,105.74262129580141
1984-04-01,17872.0,87.54606455054333,85.3822577312487,106.13456856107845
1984-05-01,17916.0,88.01524805740138,85.6403677939252,106.3958667379298
1984-06-01,17967.0,88.32895862403194,86.03123493353536,106.69873507928025
1984-07-01,18013.0,88.57469043646262,86.38921413320476,106.97191044598848
1984-08-01,18034.0,88.68137479712081,86.54470004821268,107.0966209394857
1984-09-01,18019.0,88.43336618431023,86.22511880983538,107.00754201555911
1984-10-01,18024.0,88.39319692046486,86.67263585646393,107.03723499020133
1984-11-01,18016.0,88.68853045545764,86.90474550588883,106.98972623077381
1984-12-01,18023.0,88.73146440547862,87.14925270335422,107.03129639527288
1985-01-01,18009.0,88.68820519826052,86.93384530615054,106.94815606627472
1985-02-01,17966.0,88.96093335805287,86.55554790274812,106.69279648435179
1985-03-01,17939.0,89.07802594901918,87.1940216268338,106.53245442128392
1985-04-01,17886.0,88.90287494836542,86.89785797919966,106.21770889007661
1985-05-01,17855.0,89.0346041132025,87.08450995247607,106.03361244729497
1985-06-01,17819.0,88.99215804897722,87.11240443556719,105.81982302987115
