Date,Manufacturing Employees,Industrial Output,Employees
1940-11-01,10643.0,18.16435534939226,55.19655637382014
1940-12-01,10847.0,18.785475752822176,56.25453791100509
1941-01-01,10993.0,19.251267936367395,57.01172077585313
1941-02-01,11211.0,19.820419790393515,58.142308889119384
1941-03-01,11409.0,20.44154019382344,59.16917332226947
1941-04-01,11698.0,20.493123791009438,60.667980499948136
1941-05-01,11957.0,21.42470815809987,62.01120215745255
1941-06-01,12204.0,21.580036377984584,63.29218960688725
1941-07-01,12382.0,21.83872426835019,64.21533035992117
1941-08-01,12532.0,22.097412158715795,64.99325796079245
1941-09-01,12683.0,22.097412158715795,65.77637174566954
1941-10-01,12770.0,22.30451645189541,66.22756975417488
1941-11-01,12810.0,22.408068598485208,66.43501711440723
1941-12-01,12876.0,22.770308635440617,66.77730525879059
1942-01-01,12965.0,23.23590834287694,67.23887563530754
1942-02-01,13127.0,23.649924453127255,68.07903744424853
1942-03-01,13311.0,23.908804819601766,69.03329530131728
1942-04-01,13509.0,23.23590834287694,70.06015973446738
1942-05-01,13704.0,23.287684416171842,71.07146561560003
1942-06-01,13842.0,23.33946048946674,71.78715900840162
1942-07-01,14072.0,23.908804819601766,72.97998132973757
1942-08-01,14339.0,24.633284893512588,74.36469245928845
1942-09-01,14582.0,25.20243674753871,75.62493517269992
1942-10-01,14772.0,26.03046896803934,76.61031013380355
1942-11-01,14971.0,26.651589371469264,77.64236075095945
1942-12-01,15288.0,27.27251729879028,79.28638108080075
1943-01-01,15532.0,27.53120518915589,80.55180997821803
1943-02-01,15685.0,28.255685263066717,81.34529613110674
1943-03-01,15856.0,28.462789556246324,82.23213359609998
1943-04-01,15961.0,28.825029593201737,82.77668291670989
1943-05-01,16044.0,29.03194141027245,83.20713618919198
1943-06-01,16204.0,28.876805666496647,84.03692563012136
1943-07-01,16306.0,29.756613960292178,84.56591639871382
1943-08-01,16369.0,30.377541887613198,84.89264599107976
1943-09-01,16366.0,31.153798034818927,84.87708743906234
1943-10-01,16512.0,31.61959021836414,85.63427030391038
1943-11-01,16598.0,32.03360632861446,86.08028212840992
1943-12-01,16526.0,31.61959021836414,85.7068768799917
1944-01-01,16439.0,31.98183025531955,85.25567887148637
1944-02-01,16330.0,32.240518145685165,84.69038481485323
1944-03-01,16170.0,32.18874207239026,83.86059537392386
1944-04-01,16012.0,32.18874207239026,83.04117830100613
1944-05-01,15944.0,31.98183025531955,82.68851778861114
1944-06-01,15890.0,31.878278108729752,82.40846385229747
1944-07-01,15832.0,31.82650203543485,82.10766517996059
1944-08-01,15781.0,32.240518145685165,81.84316979566435
1944-09-01,15662.0,32.03360632861446,81.22601389897314
1944-10-01,15630.0,32.13715847520427,81.06005601078726
1944-11-01,15568.0,31.878278108729752,80.73851260242714
1944-12-01,15659.0,31.77472596213995,81.21045534695571
1945-01-01,15669.0,31.464261998479436,81.26231718701379
1945-02-01,15581.0,31.360902327998527,80.80593299450265
1945-03-01,15473.0,31.153798034818927,80.24582512187533
1945-04-01,15335.0,30.584646180792806,79.53013172907374
1945-05-01,15201.0,29.756613960292178,78.8351830722954
1945-06-01,14948.0,29.083717483567348,77.52307851882586
1945-07-01,14599.0,28.411013482951425,75.71310030079867
1945-08-01,14201.0,25.46131711401322,73.64899906648688
1945-09-01,12486.0,23.184324745690937,64.75469349652526
1945-10-01,12487.0,22.252740378600503,64.75987968053106
1945-11-01,12537.0,23.08077259910113,65.01918888082149
1945-12-01,12528.0,23.184324745690937,64.97251322476922
1946-01-01,12719.0,21.890500341645094,65.96307436987864
1946-02-01,11922.0,20.80378023077885,61.82968571724925
1946-03-01,12545.0,22.97722045251133,65.06067835286797
1946-04-01,13200.0,22.563204342261013,68.45762887667254
1946-05-01,13389.0,21.735172121760385,69.43781765377035
1946-06-01,13598.0,23.08077259910113,70.52173011098434
1946-07-01,13771.0,23.857028746306863,71.41893994398922
1946-08-01,13981.0,24.736837040102397,72.508038585209
1946-09-01,14135.0,25.20243674753871,73.30671092210352
1946-10-01,14182.0,25.66822893108393,73.55046157037651
1946-11-01,14310.0,25.823557150968632,74.21429312312002
1946-12-01,14301.0,25.978692894744434,74.16761746706774
1947-01-01,14328.0,26.28934933451385,74.30764443522456
1947-02-01,14278.0,26.44448507828966,74.04833523493414
1947-03-01,14259.0,26.599813298174364,73.94979773882378
1947-04-01,14240.0,26.392709004994753,73.85126024271341
1947-05-01,14189.0,26.496261151584555,73.58676485841717
1947-06-01,14200.0,26.496261151584555,73.64381288248107
1947-07-01,14076.0,26.340932931699847,73.00072606576082
1947-08-01,14200.0,26.496261151584555,73.64381288248107
1947-09-01,14315.0,26.703365444764167,74.24022404314906
1947-10-01,14393.0,26.962053335129777,74.64474639560211
1947-11-01,14414.0,27.32429337208518,74.7536562597241
1947-12-01,14428.0,27.42784551867499,74.82626283580541
1948-01-01,14438.0,27.58298126245079,74.8781246758635
1948-02-01,14339.0,27.634757335745697,74.36469245928845
1948-03-01,14364.0,27.32429337208518,74.49434705943366
1948-04-01,14183.0,27.37606944538009,73.55564775438232
1948-05-01,14235.0,27.841861628925304,73.82532932268437
1948-06-01,14318.0,28.20410166588072,74.25578259516648
1948-07-01,14359.0,28.20410166588072,74.46841613940462
1948-08-01,14353.0,28.100549519290915,74.43729903536978
1948-09-01,14441.0,27.893445226111304,74.89368322788093
1948-10-01,14390.0,28.100549519290915,74.62918784358469
1948-11-01,14292.0,27.738309482335502,74.12094181101546
1948-12-01,14086.0,27.47942911586099,73.0525879058189
1949-01-01,13867.0,27.220741225495377,71.91681360854683
1949-02-01,13734.0,26.962053335129777,71.2270511357743
1949-03-01,13581.0,26.44448507828966,70.43356498288558
1949-04-01,13439.0,26.28934933451385,69.69712685406078
1949-05-01,13269.0,25.926916821449534,68.81547557307334
